draw,district,total_pop,total_vap,plan_dev,comp_edge,comp_polsby,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_20_rep_tru,pre_20_dem_bid,adv_20,arv_20,county_splits,ndv,nrv,ndshare,e_dvs,pr_dem,e_dem,pbias,egap
2538,2,900909,720080,0.00451688,0.856,0.16339,796231,29040,23592,1540, 8728,290,2468,39020,645507,23648,15744,1326,7178,231,1656,24790,274234,123017,123017,274234,0,123017,274234,0.3097,0.3097,0,0,0,0.104
2539,1,901300,721487,0.00495285,0.856,0.17515,797765,28761,23415,1595, 8502,266,2476,38520,647676,23356,15621,1360,7001,203,1635,24635,274501,122987,122987,274501,0,122987,274501,0.3094,0.3094,0,0,0,0.104
2539,2,892416,711445,0.00495285,0.856,0.32802,801069,35988,11412,1592, 6401,163,2176,33615,645364,28646, 7862,1401,5232,130,1346,21464,270881,112997,112997,270881,0,112997,270881,0.2944,0.2944,0,0,0,0.104
2540,1,892961,712174,0.00434517,0.864,0.33140,804023,34403,11162,1579, 6385,171,2085,33153,647882,27319, 7690,1398,5220,135,1289,21241,273018,111411,111411,273018,0,111411,273018,0.2898,0.2898,0,0,0,0.104
2540,2,900755,720758,0.00434517,0.864,0.15642,794811,30346,23665,1608, 8518,258,2567,38982,645158,24683,15793,1363,7013,198,1692,24858,272364,124573,124573,272364,0,124573,272364,0.3138,0.3138,0,0,0,0.104
2541,1,899676,720251,0.00314208,0.896,0.23811,797239,28589,23160,1570, 8370,285,2394,38069,647008,23333,15433,1349,6890,224,1623,24391,274681,120545,120545,274681,0,120545,274681,0.3050,0.3050,0,0,0,0.104
2541,2,894040,712681,0.00314208,0.896,0.32903,801595,36160,11667,1617, 6533,144,2258,34066,646032,28669, 8050,1412,5343,109,1358,21708,270701,115439,115439,270701,0,115439,270701,0.2990,0.2990,0,0,0,0.104
2542,1,900857,721062,0.00445890,0.888,0.23482,798256,28523,23227,1572, 8391,281,2385,38222,647725,23268,15467,1351,6913,220,1613,24505,274018,120835,120835,274018,0,120835,274018,0.3060,0.3060,0,0,0,0.104
2542,2,892859,711870,0.00445890,0.888,0.28565,800578,36226,11600,1615, 6512,148,2267,33913,645315,28734, 8016,1410,5320,113,1368,21594,271364,115149,115149,271364,0,115149,271364,0.2979,0.2979,0,0,0,0.104
2543,1,893111,714339,0.00417792,0.880,0.17922,788299,29847,23489,1578, 8481,260,2536,38621,639655,24230,15636,1343,6985,198,1690,24602,269207,123021,123021,269207,0,123021,269207,0.3136,0.3136,0,0,0,0.104
2543,2,900605,718593,0.00417792,0.880,0.31534,810535,34902,11338,1609, 6422,169,2116,33514,653385,27772, 7847,1418,5248,135,1291,21497,276175,112963,112963,276175,0,112963,276175,0.2903,0.2903,0,0,0,0.104
2544,1,899822,719486,0.00330487,0.888,0.17656,795666,28476,23491,1570, 8722,273,2539,39085,645584,23021,15622,1341,7164,214,1710,24830,273888,123832,123832,273888,0,123832,273888,0.3114,0.3114,0,0,0,0.104
2544,2,893894,713446,0.00330487,0.888,0.47854,803168,36273,11336,1617, 6181,156,2113,33050,647456,28981, 7861,1420,5069,119,1271,21269,271494,112152,112152,271494,0,112152,271494,0.2923,0.2923,0,0,0,0.104
2545,1,901209,718202,0.00485138,0.888,0.41368,809924,35383,11377,1631, 6446,159,2174,34115,652348,28019, 7818,1435,5267,125,1331,21859,273813,113926,113926,273813,0,113926,273813,0.2938,0.2938,0,0,0,0.104
2545,2,892507,714730,0.00485138,0.888,0.17560,788910,29366,23450,1556, 8457,270,2478,38020,640692,23983,15665,1326,6966,208,1650,24240,271569,122058,122058,271569,0,122058,271569,0.3101,0.3101,0,0,0,0.104
2546,1,895828,714102,0.00114845,0.880,0.35986,804071,36123,11456,1617, 6406,152,2177,33826,647680,28772, 7888,1426,5232,119,1338,21647,272059,112616,112616,272059,0,112616,272059,0.2928,0.2928,0,0,0,0.104
2546,2,897888,718830,0.00114845,0.880,0.18214,794763,28626,23371,1570, 8497,277,2475,38309,645360,23230,15595,1335,7001,214,1643,24452,273323,123368,123368,273323,0,123368,273323,0.3110,0.3110,0,0,0,0.104
2547,1,894150,712694,0.00301943,0.864,0.34095,802892,35587,11349,1627, 6397,150,2195,33953,646857,28224, 7783,1431,5220,119,1343,21717,271757,112897,112897,271757,0,112897,271757,0.2935,0.2935,0,0,0,0.104
2547,2,899566,720238,0.00301943,0.864,0.18204,795942,29162,23478,1560, 8506,279,2457,38182,646183,23778,15700,1330,7013,214,1638,24382,273625,123087,123087,273625,0,123087,273625,0.3103,0.3103,0,0,0,0.104
2548,1,896634,714535,0.00024976,0.896,0.35088,805353,35535,11361,1635, 6402,152,2199,33997,648736,28145, 7801,1430,5223,119,1338,21743,273344,113744,113744,273344,0,113744,273344,0.2938,0.2938,0,0,0,0.104
2548,2,897082,718397,0.00024976,0.896,0.21748,793481,29214,23466,1552, 8501,277,2453,38138,644304,23857,15682,1331,7010,214,1643,24356,272038,122240,122240,272038,0,122240,272038,0.3100,0.3100,0,0,0,0.104
2549,1,892765,711389,0.00456371,0.896,0.43393,801808,35367,11297,1625, 6427,152,2166,33923,645778,28003, 7774,1429,5251,118,1323,21713,270164,113340,113340,270164,0,113340,270164,0.2955,0.2955,0,0,0,0.104
2549,2,900951,721543,0.00456371,0.896,0.19127,797026,29382,23530,1562, 8476,277,2486,38212,647262,23999,15709,1332,6982,215,1658,24386,275218,122644,122644,275218,0,122644,275218,0.3083,0.3083,0,0,0,0.104
2550,1,896634,714535,0.00024976,0.896,0.35088,805353,35535,11361,1635, 6402,152,2199,33997,648736,28145, 7801,1430,5223,119,1338,21743,273344,113744,113744,273344,0,113744,273344,0.2938,0.2938,0,0,0,0.104
2550,2,897082,718397,0.00024976,0.896,0.21748,793481,29214,23466,1552, 8501,277,2453,38138,644304,23857,15682,1331,7010,214,1643,24356,272038,122240,122240,272038,0,122240,272038,0.3100,0.3100,0,0,0,0.104
2551,1,898912,716275,0.00229022,0.896,0.35896,807571,35467,11343,1639, 6426,150,2194,34122,650394,28077, 7820,1434,5246,118,1336,21850,272868,114117,114117,272868,0,114117,272868,0.2949,0.2949,0,0,0,0.104
2551,2,894804,716657,0.00229022,0.896,0.21150,791263,29282,23484,1548, 8477,279,2458,38013,642646,23925,15663,1327,6987,215,1645,24249,272514,121867,121867,272514,0,121867,272514,0.3090,0.3090,0,0,0,0.104
2552,1,892571,711279,0.00478002,0.896,0.37454,801578,35426,11320,1624, 6394,152,2182,33895,645680,28064, 7765,1428,5219,119,1337,21667,271502,113030,113030,271502,0,113030,271502,0.2939,0.2939,0,0,0,0.104
2552,2,901145,721653,0.00478002,0.896,0.19418,797256,29323,23507,1563, 8509,277,2470,38240,647360,23938,15718,1333,7014,214,1644,24432,273880,122954,122954,273880,0,122954,273880,0.3098,0.3098,0,0,0,0.104
2553,1,894040,712681,0.00314208,0.896,0.32903,801595,36160,11667,1617, 6533,144,2258,34066,646032,28669, 8050,1412,5343,109,1358,21708,270701,115439,115439,270701,0,115439,270701,0.2990,0.2990,0,0,0,0.104
2553,2,899676,720251,0.00314208,0.896,0.23811,797239,28589,23160,1570, 8370,285,2394,38069,647008,23333,15433,1349,6890,224,1623,24391,274681,120545,120545,274681,0,120545,274681,0.3050,0.3050,0,0,0,0.104
2554,1,895111,715744,0.00194791,0.808,0.34173,802993,36188,11971,1689, 6078,174,2166,33852,648835,28846, 8289,1465,5010,138,1344,21817,268522,113254,113254,268522,0,113254,268522,0.2967,0.2967,0,0,0,0.104
2554,2,898605,717188,0.00194791,0.808,0.10938,795841,28561,22856,1498, 8825,255,2486,38283,644205,23156,15194,1296,7223,195,1637,24282,276860,122730,122730,276860,0,122730,276860,0.3071,0.3071,0,0,0,0.104
2555,1,895735,715777,0.00125215,0.816,0.14372,791343,28960,23531,1549, 8725,281,2448,38898,641441,23581,15699,1333,7178,220,1632,24693,270792,122323,122323,270792,0,122323,270792,0.3112,0.3112,0,0,0,0.104
2555,2,897981,717155,0.00125215,0.816,0.26957,807491,35789,11296,1638, 6178,148,2204,33237,651599,28421, 7784,1428,5055,113,1349,21406,274590,113661,113661,274590,0,113661,274590,0.2928,0.2928,0,0,0,0.104
2556,1,895928,715968,0.00103695,0.864,0.14980,792273,28314,23298,1553, 8717,270,2548,38955,642538,22862,15482,1326,7144,210,1689,24717,273315,123736,123736,273315,0,123736,273315,0.3116,0.3116,0,0,0,0.104
2556,2,897788,716964,0.00103695,0.864,0.39857,806561,36435,11529,1634, 6186,159,2104,33180,650502,29140, 8001,1435,5089,123,1292,21382,272067,112248,112248,272067,0,112248,272067,0.2921,0.2921,0,0,0,0.104
2557,1,893324,715062,0.00394042,0.872,0.19318,790847,28352,23280,1550, 8484,273,2455,38083,642080,22990,15491,1328,6983,210,1645,24335,272297,121469,121469,272297,0,121469,272297,0.3085,0.3085,0,0,0,0.104
2557,2,900392,717870,0.00394042,0.872,0.34587,807987,36397,11547,1637, 6419,156,2197,34052,650960,29012, 7992,1433,5250,123,1336,21764,273085,114515,114515,273085,0,114515,273085,0.2954,0.2954,0,0,0,0.104
2558,1,896977,715297,0.00013269,0.856,0.27683,807376,34583,11295,1580, 6431,165,2101,33446,650487,27484, 7780,1403,5254,131,1291,21467,274540,111317,111317,274540,0,111317,274540,0.2885,0.2885,0,0,0,0.104
2558,2,896739,717635,0.00013269,0.856,0.14586,791458,30166,23532,1607, 8472,264,2551,38689,642553,24518,15703,1358,6979,202,1690,24632,270842,124667,124667,270842,0,124667,270842,0.3152,0.3152,0,0,0,0.104
2559,1,897888,718830,0.00114845,0.880,0.18214,794763,28626,23371,1570, 8497,277,2475,38309,645360,23230,15595,1335,7001,214,1643,24452,273323,123368,123368,273323,0,123368,273323,0.3110,0.3110,0,0,0,0.104
2559,2,895828,714102,0.00114845,0.880,0.35986,804071,36123,11456,1617, 6406,152,2177,33826,647680,28772, 7888,1426,5232,119,1338,21647,272059,112616,112616,272059,0,112616,272059,0.2928,0.2928,0,0,0,0.104
2560,1,893894,713446,0.00330487,0.888,0.47854,803168,36273,11336,1617, 6181,156,2113,33050,647456,28981, 7861,1420,5069,119,1271,21269,271494,112152,112152,271494,0,112152,271494,0.2923,0.2923,0,0,0,0.104
2560,2,899822,719486,0.00330487,0.888,0.17656,795666,28476,23491,1570, 8722,273,2539,39085,645584,23021,15622,1341,7164,214,1710,24830,273888,123832,123832,273888,0,123832,273888,0.3114,0.3114,0,0,0,0.104
2561,1,901325,721048,0.00498072,0.888,0.16297,795607,30182,23638,1607, 8507,260,2559,38965,645668,24525,15767,1358,7004,198,1691,24837,272504,124748,124748,272504,0,124748,272504,0.3140,0.3140,0,0,0,0.104
2561,2,892391,711884,0.00498072,0.888,0.33601,803227,34567,11189,1580, 6396,169,2093,33170,647372,27477, 7716,1403,5229,135,1290,21262,272878,111236,111236,272878,0,111236,272878,0.2896,0.2896,0,0,0,0.104
2562,1,898335,718774,0.00164686,0.816,0.15485,795934,28116,23228,1580, 8461,276,2434,38306,645921,22746,15456,1354,6974,211,1636,24476,273015,122798,122798,273015,0,122798,273015,0.3102,0.3102,0,0,0,0.104
2562,2,895381,714158,0.00164686,0.816,0.20732,802900,36633,11599,1607, 6442,153,2218,33829,647119,29256, 8027,1407,5259,122,1345,21623,272367,113186,113186,272367,0,113186,272367,0.2936,0.2936,0,0,0,0.104
2563,1,899234,716792,0.00264925,0.904,0.35316,806594,36166,11689,1621, 6533,148,2266,34217,650009,28669, 8063,1414,5343,113,1366,21815,272835,115905,115905,272835,0,115905,272835,0.2982,0.2982,0,0,0,0.104
2563,2,894482,716140,0.00264925,0.904,0.24245,792240,28583,23138,1566, 8370,281,2386,37918,643031,23333,15420,1347,6890,220,1615,24284,272547,120079,120079,272547,0,120079,272547,0.3058,0.3058,0,0,0,0.104
2564,1,899527,720337,0.00297594,0.888,0.19038,795787,29300,23515,1552, 8471,279,2478,38145,646206,23922,15703,1323,6986,215,1649,24333,274840,122513,122513,274840,0,122513,274840,0.3083,0.3083,0,0,0,0.104
2564,2,894189,712595,0.00297594,0.888,0.37132,803047,35449,11312,1635, 6432,150,2174,33990,646834,28080, 7780,1438,5247,118,1332,21766,270542,113471,113471,270542,0,113471,270542,0.2955,0.2955,0,0,0,0.104
2565,1,892571,711279,0.00478002,0.896,0.37454,801578,35426,11320,1624, 6394,152,2182,33895,645680,28064, 7765,1428,5219,119,1337,21667,271502,113030,113030,271502,0,113030,271502,0.2939,0.2939,0,0,0,0.104
2565,2,901145,721653,0.00478002,0.896,0.19418,797256,29323,23507,1563, 8509,277,2470,38240,647360,23938,15718,1333,7014,214,1644,24432,273880,122954,122954,273880,0,122954,273880,0.3098,0.3098,0,0,0,0.104
2566,1,894482,716140,0.00264925,0.904,0.24245,792240,28583,23138,1566, 8370,281,2386,37918,643031,23333,15420,1347,6890,220,1615,24284,272547,120079,120079,272547,0,120079,272547,0.3058,0.3058,0,0,0,0.104
2566,2,899234,716792,0.00264925,0.904,0.35316,806594,36166,11689,1621, 6533,148,2266,34217,650009,28669, 8063,1414,5343,113,1366,21815,272835,115905,115905,272835,0,115905,272835,0.2982,0.2982,0,0,0,0.104
2567,1,898983,716467,0.00236938,0.880,0.38478,807771,35404,11334,1632, 6438,161,2179,34064,650671,28041, 7797,1436,5262,129,1337,21794,271920,114229,114229,271920,0,114229,271920,0.2958,0.2958,0,0,0,0.104
2567,2,894733,716465,0.00236938,0.880,0.17323,791063,29345,23493,1555, 8465,268,2473,38071,642369,23961,15686,1325,6971,204,1644,24305,273462,121755,121755,273462,0,121755,273462,0.3081,0.3081,0,0,0,0.104
2568,1,897008,717640,0.00016725,0.864,0.18303,792421,29709,23426,1592, 8500,271,2515,38574,643087,24095,15613,1356,7003,208,1686,24592,269979,124100,124100,269979,0,124100,269979,0.3149,0.3149,0,0,0,0.104
2568,2,896708,715292,0.00016725,0.864,0.28759,806413,35040,11401,1595, 6403,158,2137,33561,649953,27907, 7870,1405,5230,125,1295,21507,275403,111884,111884,275403,0,111884,275403,0.2889,0.2889,0,0,0,0.104
2569,1,893320,712795,0.00394488,0.872,0.35049,803620,35394,11173,1621, 6148,158,2143,33063,647882,28093, 7693,1415,5038,123,1295,21256,272147,112498,112498,272147,0,112498,272147,0.2925,0.2925,0,0,0,0.104
2569,2,900396,720137,0.00394488,0.872,0.15878,795214,29355,23654,1566, 8755,271,2509,39072,645158,23909,15790,1346,7195,210,1686,24843,273235,123486,123486,273235,0,123486,273235,0.3113,0.3113,0,0,0,0.104
2570,1,897888,718830,0.00114845,0.880,0.18214,794763,28626,23371,1570, 8497,277,2475,38309,645360,23230,15595,1335,7001,214,1643,24452,273323,123368,123368,273323,0,123368,273323,0.3110,0.3110,0,0,0,0.104
2570,2,895828,714102,0.00114845,0.880,0.35986,804071,36123,11456,1617, 6406,152,2177,33826,647680,28772, 7888,1426,5232,119,1338,21647,272059,112616,112616,272059,0,112616,272059,0.2928,0.2928,0,0,0,0.104
2571,1,894628,715375,0.00248646,0.896,0.17192,790667,28470,23469,1566, 8722,269,2531,38934,641607,23021,15609,1339,7164,210,1702,24723,271754,123366,123366,271754,0,123366,271754,0.3122,0.3122,0,0,0,0.104
2571,2,899088,717557,0.00248646,0.896,0.48303,808167,36279,11358,1621, 6181,160,2121,33201,651433,28981, 7874,1422,5069,123,1279,21376,273628,112618,112618,273628,0,112618,273628,0.2916,0.2916,0,0,0,0.104
2572,1,894040,712681,0.00314208,0.896,0.32903,801595,36160,11667,1617, 6533,144,2258,34066,646032,28669, 8050,1412,5343,109,1358,21708,270701,115439,115439,270701,0,115439,270701,0.2990,0.2990,0,0,0,0.104
2572,2,899676,720251,0.00314208,0.896,0.23811,797239,28589,23160,1570, 8370,285,2394,38069,647008,23333,15433,1349,6890,224,1623,24391,274681,120545,120545,274681,0,120545,274681,0.3050,0.3050,0,0,0,0.104
2573,1,893249,715167,0.00402405,0.880,0.17663,790114,28750,23363,1566, 8489,266,2475,38226,641644,23352,15590,1331,6991,203,1635,24421,271822,122346,122346,271822,0,122346,271822,0.3104,0.3104,0,0,0,0.104
2573,2,900467,717765,0.00402405,0.880,0.35710,808720,35999,11464,1621, 6414,163,2177,33909,651396,28650, 7893,1430,5242,130,1346,21678,273560,113638,113638,273560,0,113638,273560,0.2935,0.2935,0,0,0,0.104
2574,1,893255,712761,0.00401736,0.800,0.26556,802825,36092,11242,1615, 6100,154,2131,33096,647020,28837, 7755,1408,4999,122,1314,21306,270868,111355,111355,270868,0,111355,270868,0.2913,0.2913,0,0,0,0.104
2574,2,900461,720171,0.00401736,0.800,0.10570,796009,28657,23585,1572, 8803,275,2521,39039,646020,23165,15728,1353,7234,211,1667,24793,274514,124629,124629,274514,0,124629,274514,0.3122,0.3122,0,0,0,0.104
2575,1,899998,720768,0.00350111,0.888,0.20819,796262,29288,23506,1552, 8477,283,2466,38164,646623,23925,15676,1329,6987,219,1653,24356,274648,122333,122333,274648,0,122333,274648,0.3082,0.3082,0,0,0,0.104
2575,2,893718,712164,0.00350111,0.888,0.33427,802572,35461,11321,1635, 6426,146,2186,33971,646417,28077, 7807,1432,5246,114,1328,21743,270734,113651,113651,270734,0,113651,270734,0.2957,0.2957,0,0,0,0.104
2576,1,897725,718441,0.00096671,0.880,0.21993,795106,28302,23274,1570, 8484,277,2453,38259,645379,22939,15495,1349,6992,214,1642,24431,272705,122282,122282,272705,0,122282,272705,0.3096,0.3096,0,0,0,0.104
2576,2,895991,714491,0.00096671,0.880,0.35625,803728,36447,11553,1617, 6419,152,2199,33876,647661,29063, 7988,1412,5241,119,1339,21668,272677,113702,113702,272677,0,113702,272677,0.2943,0.2943,0,0,0,0.104
2577,1,896263,716783,0.00066343,0.856,0.16007,792524,28313,23375,1573, 8685,270,2522,39001,643232,22867,15520,1345,7128,209,1689,24793,272694,123599,123599,272694,0,123599,272694,0.3119,0.3119,0,0,0,0.104
2577,2,897453,716149,0.00066343,0.856,0.37853,806310,36436,11452,1614, 6218,159,2130,33134,649808,29135, 7963,1416,5105,124,1292,21306,272688,112385,112385,272688,0,112385,272688,0.2919,0.2919,0,0,0,0.104
2578,1,895828,714102,0.00114845,0.880,0.35986,804071,36123,11456,1617, 6406,152,2177,33826,647680,28772, 7888,1426,5232,119,1338,21647,272059,112616,112616,272059,0,112616,272059,0.2928,0.2928,0,0,0,0.104
2578,2,897888,718830,0.00114845,0.880,0.18214,794763,28626,23371,1570, 8497,277,2475,38309,645360,23230,15595,1335,7001,214,1643,24452,273323,123368,123368,273323,0,123368,273323,0.3110,0.3110,0,0,0,0.104
2579,1,900605,718593,0.00417792,0.880,0.31534,810535,34902,11338,1609, 6422,169,2116,33514,653385,27772, 7847,1418,5248,135,1291,21497,276175,112963,112963,276175,0,112963,276175,0.2903,0.2903,0,0,0,0.104
2579,2,893111,714339,0.00417792,0.880,0.17922,788299,29847,23489,1578, 8481,260,2536,38621,639655,24230,15636,1343,6985,198,1690,24602,269207,123021,123021,269207,0,123021,269207,0.3136,0.3136,0,0,0,0.104
2580,1,892578,713890,0.00477222,0.872,0.15794,787976,29203,23503,1540, 8714,275,2510,38857,639383,23772,15673,1322,7152,216,1681,24691,271016,122666,122666,271016,0,122666,271016,0.3116,0.3116,0,0,0,0.104
2580,2,901138,719042,0.00477222,0.872,0.34884,810858,35546,11324,1647, 6189,154,2142,33278,653657,28230, 7810,1439,5081,117,1300,21408,274366,113318,113318,274366,0,113318,274366,0.2923,0.2923,0,0,0,0.104
2581,1,896705,714727,0.00017060,0.880,0.35103,805553,35472,11352,1628, 6414,163,2184,33939,649013,28109, 7778,1432,5239,130,1339,21687,272396,113856,113856,272396,0,113856,272396,0.2948,0.2948,0,0,0,0.104
2581,2,897011,718205,0.00017060,0.880,0.17014,793281,29277,23475,1559, 8489,266,2468,38196,644027,23893,15705,1329,6994,203,1642,24412,272986,122128,122128,272986,0,122128,272986,0.3091,0.3091,0,0,0,0.104
2582,1,894411,716164,0.00272841,0.864,0.17587,790798,29277,23456,1571, 8471,272,2451,38115,642108,23913,15650,1350,6981,208,1637,24317,271544,121922,121922,271544,0,121922,271544,0.3099,0.3099,0,0,0,0.104
2582,2,899305,716768,0.00272841,0.864,0.28022,808036,35472,11371,1616, 6432,157,2201,34020,650932,28089, 7833,1411,5252,125,1344,21782,273838,114062,114062,273838,0,114062,273838,0.2941,0.2941,0,0,0,0.104
2583,1,896705,714727,0.00017060,0.880,0.35103,805553,35472,11352,1628, 6414,163,2184,33939,649013,28109, 7778,1432,5239,130,1339,21687,272396,113856,113856,272396,0,113856,272396,0.2948,0.2948,0,0,0,0.104
2583,2,897011,718205,0.00017060,0.880,0.17014,793281,29277,23475,1559, 8489,266,2468,38196,644027,23893,15705,1329,6994,203,1642,24412,272986,122128,122128,272986,0,122128,272986,0.3091,0.3091,0,0,0,0.104
2584,1,895695,714296,0.00129675,0.848,0.35658,805429,35538,11310,1617, 6222,157,2131,33291,648914,28223, 7806,1420,5104,124,1293,21412,272130,112631,112631,272130,0,112631,272130,0.2927,0.2927,0,0,0,0.104
2584,2,898021,718636,0.00129675,0.848,0.16286,793405,29211,23517,1570, 8681,272,2521,38844,644126,23779,15677,1341,7129,209,1688,24687,273252,123353,123353,273252,0,123353,273252,0.3110,0.3110,0,0,0,0.104
2585,1,900661,717875,0.00424036,0.880,0.41085,808950,35940,11441,1622, 6447,163,2161,33937,651494,28589, 7902,1431,5274,129,1332,21724,272222,113948,113948,272222,0,113948,272222,0.2951,0.2951,0,0,0,0.104
2585,2,893055,715057,0.00424036,0.880,0.17422,789884,28809,23386,1565, 8456,266,2491,38198,641546,23413,15581,1330,6959,204,1649,24375,273160,122036,122036,273160,0,122036,273160,0.3088,0.3088,0,0,0,0.104
2586,1,894729,716762,0.00237384,0.872,0.17569,790530,29680,23567,1564, 8482,272,2478,38156,642210,24287,15762,1330,6995,208,1635,24335,272039,122744,122744,272039,0,122744,272039,0.3109,0.3109,0,0,0,0.104
2586,2,898987,716170,0.00237384,0.872,0.32052,808304,35069,11260,1623, 6421,157,2174,33979,650830,27715, 7721,1431,5238,125,1346,21764,273343,113240,113240,273343,0,113240,273343,0.2929,0.2929,0,0,0,0.104
2587,1,900951,721543,0.00456371,0.896,0.19127,797026,29382,23530,1562, 8476,277,2486,38212,647262,23999,15709,1332,6982,215,1658,24386,275218,122644,122644,275218,0,122644,275218,0.3083,0.3083,0,0,0,0.104
2587,2,892765,711389,0.00456371,0.896,0.43393,801808,35367,11297,1625, 6427,152,2166,33923,645778,28003, 7774,1429,5251,118,1323,21713,270164,113340,113340,270164,0,113340,270164,0.2955,0.2955,0,0,0,0.104
